tank,diet,latitude,longitude,start_density,start_biomass,start_count,start_ABW,start_ABL,mortality_p,length_mm,width_mm,area_mm2,weight_g,condition
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.87,50.72,270.24,41.97,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,58.89,57.76,275.35,26.02,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,40.14,36.09,114.99,8.07,0.72
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,52.97,47.88,200.36,18.83,0.73
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.51,51.24,282.38,43.17,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,58.23,45.27,199.17,25.14,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,67.39,63.27,334.49,39.27,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,66.90,62.28,327.93,38.40,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,54.50,48.80,213.66,20.54,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,62.28,57.04,280.39,30.87,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,63.44,50.70,256.14,32.67,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.79,50.58,293.77,51.82,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,57.42,57.08,255.12,24.10,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.67,57.54,330.80,51.55,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,64.12,59.62,309.55,33.74,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,57.62,54.22,246.18,24.35,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,67.53,57.94,316.70,39.53,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,61.90,55.73,273.46,30.30,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.22,55.46,335.76,59.53,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.64,59.38,349.63,55.87,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.71,62.86,342.71,43.56,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,63.44,58.45,285.04,32.67,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,65.25,61.50,320.02,35.59,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,66.04,52.10,270.22,36.93,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,66.62,54.71,284.59,37.93,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,62.63,49.39,250.49,31.40,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,52.38,50.70,204.62,18.20,0.73
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.86,59.64,362.24,61.03,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,96.62,59.85,473.43,117.99,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,80.28,73.92,468.37,67.01,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.79,62.02,374.16,60.88,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.12,59.95,336.40,46.30,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,80.98,66.87,413.72,68.82,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,70.43,60.56,356.36,44.93,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,64.08,53.55,273.11,33.68,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.54,62.59,360.45,47.14,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.01,64.61,349.61,42.23,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,82.14,71.39,457.02,71.88,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,85.56,71.83,482.70,81.41,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.23,72.17,414.35,50.63,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,54.63,48.78,211.71,20.69,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.31,53.90,311.64,55.15,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,76.72,66.49,398.84,58.34,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.03,61.62,354.16,50.20,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,61.70,58.45,283.95,30.00,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.53,61.70,355.56,49.16,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.23,60.56,353.63,54.97,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,76.92,58.84,367.24,58.81,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.35,64.84,368.00,50.88,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.34,57.74,329.20,50.85,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.87,61.65,352.79,51.99,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,79.12,62.91,389.41,64.10,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,80.41,61.54,386.54,67.35,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.50,56.90,327.85,55.56,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,61.61,52.24,250.08,29.87,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,97.20,54.22,401.09,120.18,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,60.94,60.25,288.50,28.89,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.85,61.97,339.20,43.81,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,58.45,55.88,268.81,25.43,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,62.22,48.19,232.78,30.78,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,70.53,64.21,357.22,45.13,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.34,64.78,389.76,50.85,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,4.20,2.90,0.66,0.01,0.63
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,60.53,56.33,281.43,28.30,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,76.38,61.34,369.08,57.57,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,85.73,57.06,375.31,81.89,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,87.89,67.60,462.94,88.36,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,76.25,61.97,377.46,57.26,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,80.40,63.23,394.60,67.32,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,79.16,57.04,357.44,64.20,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,61.12,54.22,262.91,29.14,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,67.70,62.66,343.38,39.82,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.10,67.60,371.42,40.55,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,80.23,65.38,415.81,66.89,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.55,61.96,334.49,43.25,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,56.60,48.06,210.57,23.06,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.87,66.94,416.97,63.48,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,70.53,70.07,385.97,45.13,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,83.58,60.82,398.22,75.79,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,82.24,55.90,364.53,72.14,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.35,70.88,412.01,48.79,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.76,59.15,336.85,49.63,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,67.21,54.73,290.51,38.95,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,94.79,64.33,483.66,111.30,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.77,61.79,351.25,47.60,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,79.42,61.72,388.10,64.85,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,59.78,55.40,261.60,27.25,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,66.93,56.81,308.63,38.47,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,61.12,57.74,276.29,29.14,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,83.49,64.73,423.51,75.55,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,63.67,52.14,266.84,33.02,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,62.66,62.20,307.95,31.45,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,63.79,52.91,263.54,33.21,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,57.05,50.32,227.29,23.62,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,67.60,61.70,328.85,39.65,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,70.00,61.36,333.71,44.11,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.57,70.99,427.20,55.72,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.69,55.70,318.46,51.61,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.13,55.56,341.78,54.74,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.43,63.46,351.01,41.16,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,56.92,47.89,214.32,23.45,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.91,65.96,404.58,63.59,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,59.54,48.23,225.26,26.91,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.02,60.15,337.83,46.09,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,64.78,61.70,317.46,34.82,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,85.13,40.95,254.75,80.16,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,83.02,53.56,310.70,74.26,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.01,61.26,352.87,46.08,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,64.12,59.03,294.47,33.74,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,82.59,66.10,431.44,73.08,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.20,43.73,269.98,61.85,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,57.62,57.04,266.08,24.35,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,56.33,50.64,225.98,22.72,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,56.13,55.03,246.43,22.47,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,56.38,55.38,237.62,22.78,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,83.23,61.97,402.38,74.83,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,64.61,57.04,288.17,34.53,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,90.35,56.42,391.60,96.14,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.42,61.80,374.47,59.99,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.92,61.08,354.98,52.08,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,62.86,59.85,297.31,31.76,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,70.43,57.04,320.92,44.93,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.17,63.96,349.31,42.53,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,81.68,65.19,422.32,70.66,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,85.12,62.58,412.30,80.14,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.80,61.31,334.45,41.83,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.71,58.20,325.25,43.56,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,81.09,58.70,377.38,69.09,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.51,70.66,436.71,62.60,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.41,69.01,414.11,59.97,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,59.38,56.89,263.40,26.68,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.76,65.84,370.35,49.64,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,81.63,65.51,425.34,70.53,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,85.20,66.94,436.55,80.38,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,74.48,72.08,422.12,53.30,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.74,67.98,362.01,41.73,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.70,66.58,390.46,51.62,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,66.81,66.05,349.00,38.26,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,88.46,60.79,425.95,90.11,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.06,71.80,431.69,61.52,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,74.78,62.48,371.89,53.96,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,82.40,63.05,398.41,72.57,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.41,60.56,370.54,59.97,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.35,59.92,349.06,50.88,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,88.47,63.38,431.54,90.16,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,86.14,57.04,379.98,83.11,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,80.32,64.78,425.25,67.13,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.34,65.49,373.61,50.85,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,83.05,55.64,363.57,74.32,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.43,67.63,359.37,41.15,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.23,68.68,402.01,50.63,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,66.94,47.88,237.45,38.47,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,70.35,54.03,296.23,44.79,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.98,59.55,359.92,56.65,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.87,62.86,384.21,63.48,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.40,57.96,333.71,48.89,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.40,51.64,295.41,46.86,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,63.31,49.44,261.92,32.45,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,86.14,65.58,439.97,83.10,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.88,67.58,389.72,49.88,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,63.38,58.79,299.12,32.56,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,65.66,59.21,307.23,36.28,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.66,70.92,396.85,47.39,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,82.93,64.60,429.21,74.00,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,76.25,72.53,431.52,57.26,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.63,64.47,389.60,60.50,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,67.25,64.71,345.21,39.03,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,92.55,71.83,518.72,103.45,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,64.94,41.60,213.54,35.08,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,60.99,50.61,245.14,28.96,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.83,59.37,344.53,47.71,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.50,68.80,395.89,49.10,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,82.56,68.52,428.51,73.00,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,57.23,53.24,238.31,23.84,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,84.66,67.82,448.90,78.82,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,81.48,74.20,472.82,70.14,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.61,65.02,376.13,49.33,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,62.95,58.61,296.60,31.89,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.36,75.37,463.78,62.24,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,89.64,62.67,441.75,93.83,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.73,54.50,309.57,47.51,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.91,64.65,391.38,61.15,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,70.74,66.90,375.89,45.55,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,64.07,64.01,322.46,33.67,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.08,63.38,381.89,54.64,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,84.59,64.62,435.01,78.63,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.09,65.18,353.45,42.38,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,81.17,60.79,388.47,69.31,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.45,57.96,355.21,60.05,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.68,48.59,266.80,41.62,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,79.24,62.79,384.96,64.40,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,49.55,46.98,187.96,15.36,0.73
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.84,57.99,315.51,43.79,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,65.00,61.73,320.02,35.17,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.41,55.63,333.01,59.97,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,76.83,59.15,358.43,58.61,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.82,58.74,372.11,63.37,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.34,66.90,383.28,50.85,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.84,61.81,335.27,43.80,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.70,59.84,377.34,63.07,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.52,54.31,317.21,51.24,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,65.55,56.96,295.27,36.09,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.82,50.69,309.57,60.94,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.40,56.34,332.79,55.34,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.08,61.97,372.30,54.64,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,74.50,55.63,331.23,53.35,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.30,62.28,336.54,40.93,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.26,66.19,359.37,42.71,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,74.50,67.60,402.67,53.35,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,74.39,64.17,375.99,53.10,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.81,63.76,388.96,60.91,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,90.13,55.37,389.41,95.41,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.25,60.77,358.40,50.67,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,57.20,52.49,240.90,23.80,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,3.79,1.41,0.41,0.01,0.62
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,60.98,56.25,266.23,28.95,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,73.74,62.48,370.97,51.69,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,80.32,63.38,408.39,67.13,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,80.53,61.79,397.53,67.66,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,84.98,70.42,469.27,79.73,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,74.26,50.14,296.04,52.83,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,63.38,61.12,320.86,32.56,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,68.10,57.04,304.57,40.55,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,64.40,58.36,298.59,34.20,0.74
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,69.06,68.35,383.59,42.32,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,75.67,66.19,402.03,55.94,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,67.04,64.62,342.30,38.66,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,93.57,66.99,496.96,106.98,0.76
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,79.16,55.63,344.82,64.20,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,78.48,61.75,383.65,62.54,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,71.82,62.67,368.98,47.70,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,72.76,66.90,385.35,49.63,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,77.93,61.70,384.10,61.20,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,70.30,69.46,382.28,44.69,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,79.07,63.80,407.22,63.99,0.75
E01,ulva,-34.63,135.93,4.01,208.78,10897,21.28,55.14,34.02,79.74,56.33,362.26,65.65,0.75
